MLS,sold_price,zipcode,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
21800074,1038000.0,85718,1.12,11404.84,2002,4,5.0,4387.0,3.0,"Compactor, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Butler, Refrigerator, Reverse Osmosis, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless",3,Natural Stone,158
21804063,975000.0,85718,1.35,9919.64,1995,4,4.0,4102.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator",3,"Carpet, Mexican Tile, Natural Stone",146
21624132,1048842.0,85719,0.23,0.0,2016,2,3.0,3346.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator",1,"Carpet, Natural Stone",125
21434300,1005000.0,85718,0.87,10621.7,1995,3,5.0,4963.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Concrete",58
21730800,1069000.0,85719,0.2,0.0,2018,3,3.0,3346.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite or Quartz",1,"Carpet, Natural Stone",125
21915036,990000.0,85716,0.53,7081.41,1966,5,4.0,3726.0,0.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: India Black Granite, Microwave: ., Oven: .",2,"Ceramic Tile, Mexican Tile, Vinyl, Wood",0
21202652,960000.0,85750,0.66,8018.0,2009,3,4.0,3376.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Ceramic Tile, Wood",23
21822431,1000000.0,85745,3.64,7769.92,2013,3,2.0,2432.0,2.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Silestone, Microwave: GE, Oven: Jenn-Air",2,Concrete,0
21301504,935000.0,85718,0.81,8258.15,2006,5,4.0,5407.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",5
21401442,975000.0,85718,1.5,10617.0,2002,4,5.0,4556.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Mexican Tile, Natural Stone",161
21501545,973000.0,85750,0.8,3824.0,2014,4,5.0,4570.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",37
21621871,950000.0,85737,0.96,7815.69,1982,3,4.0,4319.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Natural Stone, Wood",6
21128371,900000.0,85718,1.0,5864.15,1980,3,4.0,4022.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Mexican Tile, Natural Stone",8
21706149,907500.0,85718,2.09,12852.32,1985,4,5.0,4550.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Refrigerator",7,"Carpet, Ceramic Tile, Concrete, Mexican Tile",285
21821789,1000000.0,85750,0.8,11642.96,2002,4,5.0,5722.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: granite",2,"Carpet, Natural Stone, Wood",43
21221491,1000089.0,85658,0.25,657.44,2013,3,4.0,2329.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator",1,"Carpet, Natural Stone",550
21408322,1100000.0,85718,1.3,7335.25,1970,5,3.0,5345.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Carpet, Concrete, Natural Stone",0
21424554,918750.0,85743,3.32,9875.0,2008,4,5.0,5505.0,4.0,"Dishwasher, Garbage Disposal, Oven",2,"Carpet, Mexican Tile",67
21500856,945000.0,85718,1.11,5986.1,1988,3,3.0,4151.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",3,"Carpet, Natural Stone",215
21431088,925000.0,85750,0.44,8448.0,2005,6,5.0,5042.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Natural Stone",40
21419594,950000.0,85749,2.9,6136.61,1995,6,5.0,5120.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Concrete, Mexican Tile, Wood",0
21508934,950000.0,85755,0.0,12186.6,2004,3,4.0,3759.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",167
21428017,960000.0,85755,0.93,3408.91,2014,4,4.0,3226.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",166
21513962,975000.0,85718,0.78,7735.47,1988,3,3.0,3647.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile",270
21502167,950000.0,85718,0.98,7693.0,1980,3,4.0,3597.0,2.0,"Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Mexican Tile",215
21524283,960000.0,85718,0.57,7314.22,2004,4,6.0,4943.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Natural Stone",0
21529968,955000.0,85737,8.81,15203.57,1999,3,4.0,4417.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",97
21606318,990000.0,85718,1.61,10060.0,1990,5,5.0,4879.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Mexican Tile",194
21625545,982500.0,85750,0.99,9101.87,2002,5,4.0,4170.0,3.0,"Dishwasher, Garbage Disposal, Microwave",3,"Carpet, Natural Stone",42
21702359,945000.0,85718,1.07,6668.0,1993,4,3.0,4543.0,2.0,"Dishwasher, Freezer, Refrigerator, Microwave, Oven",3,"Carpet, Mexican Tile, Natural Stone",0
21305430,1000000.0,85718,0.83,10452.89,1998,5,3.0,4172.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Other",159
21224806,850000.0,85716,1.06,8132.11,1964,5,5.0,5200.0,2.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",8
21225149,850000.0,85737,3.0,11757.21,2002,6,6.0,6195.0,5.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Concrete, Wood",0
21228791,900000.0,85750,2.16,11610.0,1990,3,4.0,3590.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile",146
21708988,1048685.0,85737,2.4,11058.49,2001,4,4.0,4971.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Natural Stone, Wood",97
21609641,950000.0,85648,47.52,4198.68,2010,3,3.0,3000.0,4.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Pantry: Closet, Refrigerator",0,"Natural Stone, Wood",35
21831008,970000.0,85755,0.86,12460.3,1997,5,5.0,4895.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Slab Granite, Microwave: Built-in, Oven: Double Ovens",4,"Carpet, Mexican Tile",132
21911616,1025000.0,85718,1.01,7879.69,1985,4,4.0,4587.0,3.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Prep Sink, Refrigerator, Countertops: Granite, Microwave: Countertop",4,"Ceramic Tile, Concrete, Wood, Other: Refinished Brick",0
21912077,960000.0,85755,0.91,13226.72,2007,4,5.0,3691.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Countertops: Granite, Microwave: yes, Oven: Double",3,"Carpet, Natural Stone",232
21831366,985000.0,85755,1.29,13374.36,2014,5,6.0,4786.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Under Counter, Oven: Double Ovens",1,"Carpet, Natural Stone",209
21928565,1007821.3,85755,1.75,1319.27,2018,3,4.0,2635.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Microwave, Refrigerator, Reverse Osmosis",1,"Carpet, Ceramic Tile",0
21510085,975000.0,85704,2.95,3309.31,2014,4,3.0,3200.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",0
21332577,924000.0,85755,7.93,9658.14,1989,4,5.0,4376.0,6.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Concrete, Mexican Tile",41
21529023,1015000.0,85755,7.49,14772.07,2006,4,4.0,4897.0,4.0,"Dishwasher, Garbage Disposal, Oven",0,Ceramic Tile,42
21605430,965000.0,85718,0.8,8595.41,1983,3,3.0,3854.0,3.0,"Compactor, Dishwasher, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",300
21201154,950000.0,85718,1.47,11513.0,2005,5,5.0,4548.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",193
21905809,962495.0,85745,3.41,8372.88,2004,4,4.0,3501.0,6.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built in, Oven: Double",3,"Carpet, Ceramic Tile, Natural Stone",0
21726764,860000.0,85750,1.95,12497.67,2007,5,5.0,4750.0,4.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite",3,Natural Stone,44
21331835,999900.0,85747,18.89,19119.65,1978,3,4.0,2234.0,1.0,"Dishwasher, Oven",3,"Carpet, Ceramic Tile",0
21502009,975000.0,85718,1.01,10419.0,1999,4,4.0,3861.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Mexican Tile",157
21208488,912000.0,85718,3.35,9175.0,1980,4,3.0,5245.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Natural Stone",142
21723962,980000.0,85718,0.89,11975.82,2001,4,4.0,4397.0,3.0,"Compactor, Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Warming Drawer, Wet Bar, Appliance Color: Stainless, Countertops: Granite",4,"Carpet, Natural Stone",157
21730190,959000.0,85749,4.0,9391.0,1998,5,5.0,6291.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Reverse Osmosis, Appliance Color: Stainless, Microwave: Wall, Oven: Wall",4,"Carpet, Mexican Tile",54
21920224,975000.0,85718,0.81,8725.3,2008,4,5.0,4391.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: granite/wood, Microwave: Microwave, Oven: Oven",3,"Mexican Tile, Natural Stone, Wood, Other: studio laminate",0
21730798,1007583.0,85719,0.21,0.0,2018,3,3.0,3002.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Appliance Color: Stainless, Countertops: Granite or Quartz",1,"Carpet, Wood, Other: Porcelain/Engineered",125
21405516,970000.0,85718,1.17,8773.05,2008,4,4.0,4200.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",5
21505898,840000.0,85748,4.0,8570.57,2007,5,5.0,4306.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",0
21502904,995000.0,85718,2.6,12415.6,2007,5,7.0,10529.0,5.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",6,"Carpet, Wood, Other",0
21505517,935000.0,85718,5.88,7365.0,1981,4,4.0,4638.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Ceramic Tile, Concrete, Natural Stone, Wood",258
21601798,900000.0,85718,5.1,16643.1,1966,5,5.0,7571.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Concrete, Natural Stone, Wood, Other",0
21605556,950000.0,85750,0.49,10592.88,1993,4,5.0,4589.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone",142
21632492,1075000.0,85718,2.37,6686.0,1969,4,4.0,4361.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Mexican Tile, Wood",5
21131918,950000.0,85750,1.3,8098.0,2008,4,4.0,4547.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",9
21118330,980000.0,85755,1.46,9424.58,2005,4,4.0,4497.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",145
21300786,980000.0,85750,0.61,8246.0,1998,4,4.0,3466.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",117
21217347,940000.0,85658,1.28,13090.0,2007,4,6.0,4236.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",148
21325140,999000.0,85718,1.34,9243.89,2006,4,5.0,4838.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",0
21329925,969500.0,85716,0.53,4391.19,1958,5,4.0,4599.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Concrete, Other",0
21712202,980000.0,85715,0.68,7977.18,1979,5,4.0,4061.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Mexican Tile",48
21731788,985000.0,85750,1.74,13502.13,1996,4,5.0,5188.0,3.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless",1,"Concrete, Mexican Tile, Wood",142
21814164,915000.0,85737,3.31,2665.29,2018,4,5.0,3436.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Wolf, Oven: Wolf",1,Concrete,0
21909149,950000.0,85718,0.8,4260.91,1998,4,6.0,4245.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built in, Oven: Range",0,"Natural Stone, Wood",5
21405031,913559.0,85641,38.8,6655.0,1978,3,3.0,5180.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Concrete, Mexican Tile",122
21312607,998000.0,85750,0.84,8052.0,1988,4,6.0,5513.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3,"Carpet, Ceramic Tile, Natural Stone",25
21311239,998000.0,85755,1.18,9404.05,2008,4,5.0,4627.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone",199
21708303,984000.0,85749,3.38,11017.0,1995,6,5.0,6902.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone, Wood",50
21630794,925000.0,85749,3.3,8550.1,1985,4,5.0,5407.0,4.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Slab Granite",3,"Carpet, Natural Stone",120
21901595,1100000.0,85614,3.55,8869.13,2000,5,4.0,5787.0,4.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Prep Sink, Refrigerator, Reverse Osmosis, Microwave: Built In, Oven: Double",2,"Carpet, Ceramic Tile",0
21512989,800000.0,85611,21.39,7693.08,2003,4,3.0,3213.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Concrete, Wood",0
21730799,972877.0,85719,0.21,0.0,2018,3,3.0,3002.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite or Quartz",1,"Carpet, Other: Porcelain",125
21522970,970000.0,85742,3.31,12012.2,2008,3,4.0,4526.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",130
21400310,987500.0,85755,1.16,9509.54,2000,5,6.0,5014.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood",83
21731863,937650.0,85739,0.42,5557.36,2005,4,4.0,4020.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Butler, Refrigerator, Warming Drawer, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: GE Monogram, Oven: Double - GE Monogram",2,"Carpet, Ceramic Tile",170
21532805,935000.0,85755,0.92,10335.2,1997,5,5.0,4895.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile",100
21809664,975000.0,85658,0.67,11467.5,2006,4,4.0,4394.0,3.0,"Dishwasher, Double Sink, Gas Range, Island, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite",3,"Carpet, Natural Stone",113
21825351,945000.0,85718,0.85,8041.39,2013,4,4.0,3351.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Indoor Grill, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite",1,"Carpet, Natural Stone",100
21900182,975000.0,85750,1.3,10022.98,2008,5,4.0,4631.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless GE, Oven: Double Stainless",1,"Carpet, Ceramic Tile",17
21325900,975000.0,85737,0.82,9245.47,2002,3,4.0,4264.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Wood, Other",51
21414120,945000.0,85718,3.02,12327.0,2006,4,4.0,4614.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",153
21327394,890000.0,85718,1.23,11318.66,2004,4,5.0,4143.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",160
21409453,980000.0,85718,2.1,10541.0,2004,5,5.0,4778.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Natural Stone, Wood",0
21329342,975000.0,85737,3.36,11360.0,2005,5,4.0,3870.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",137
21422434,975000.0,85755,0.95,13211.71,2007,4,5.0,3808.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",167
21505090,985000.0,85749,1.07,1083.48,2015,5,5.0,4700.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",125
21504431,980000.0,85718,0.85,9113.0,2004,5,4.0,4927.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile",0
21515475,945000.0,85750,0.33,8168.0,1989,4,4.0,3597.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Wood",135
21520062,700000.0,85646,36.0,6816.12,2004,5,5.0,4961.0,0.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Concrete, Natural Stone, Wood",192
21525955,970000.0,85749,3.38,7958.15,1992,3,4.0,4946.0,6.0,"Dishwasher, Refrigerator, Microwave, Oven",2,"Concrete, Natural Stone",0
21510351,850000.0,85750,0.15,8431.0,2005,2,3.0,2030.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,Natural Stone,0
21527467,950000.0,85716,0.59,11456.0,1977,4,5.0,4068.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Mexican Tile, Natural Stone",0
21601655,1020000.0,85755,1.4,11089.19,1997,5,5.0,5053.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Mexican Tile, Natural Stone",75
21708202,915000.0,85750,0.4,2299.9,2017,4,4.0,4331.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator",3,Ceramic Tile,43
21201520,925000.0,85750,0.55,8391.0,2001,3,3.0,3479.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,Mexican Tile,116
21127362,942300.0,85658,3.68,13711.0,2003,4,4.0,4147.0,4.0,"Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",143
21126579,950000.0,85718,1.19,9834.0,2001,3,3.0,3358.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Ceramic Tile",159
21128828,800000.0,85718,1.02,6556.0,1994,3,5.0,3415.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Concrete,133
21205556,925000.0,85718,1.36,9203.0,2006,4,3.0,3874.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",110
21117177,850000.0,85712,6.0,7197.0,1970,2,4.0,3524.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",4,"Carpet, Ceramic Tile, Mexican Tile",0
21303980,930000.0,85719,0.3,3840.0,1936,4,4.0,4647.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Concrete,0
21300248,955000.0,85750,0.42,7647.16,2000,4,5.0,4116.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",123
21213950,950000.0,85715,0.75,9852.0,1960,5,4.0,5492.0,2.5,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",78
21304228,950000.0,85718,1.24,7226.51,1974,4,4.0,5482.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",141
21700936,956000.0,85749,0.83,1043.64,2016,4,5.0,4654.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",42
21709508,965000.0,85719,0.17,3001.0,2017,4,3.0,3183.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Concrete",0
21701163,950000.0,85718,4.21,5973.99,1995,4,4.0,3455.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile, Natural Stone",84
21630973,965000.0,85755,1.03,2699.0,2017,4,4.0,4158.0,3.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1,Natural Stone,194
21626565,867000.0,85718,1.7,17103.79,1989,3,6.0,7277.0,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Butler, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Corian",3,"Carpet, Wood",609
21712435,975000.0,85742,3.35,9512.45,2007,5,5.0,4255.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Prep Sink, Refrigerator, Appliance Color: Stainless",2,"Carpet, Ceramic Tile, Concrete, Other: Brick inlayed",50
21712882,940000.0,85755,7.22,14127.99,1997,4,3.0,4797.0,9.0,"Dishwasher, Garbage Disposal, Refrigerator",4,"Natural Stone, Wood",41
21802368,1005000.0,85750,0.32,11089.21,2005,5,5.0,5277.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Oven: Dacor",4,"Carpet, Natural Stone",26
21726283,995000.0,85658,2.03,19349.43,2007,4,5.0,5143.0,5.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: granite",5,"Ceramic Tile, Wood",143
